user,comment,title_ID
scim na,새해 다이어리를 만들 시간이 왔네~ 작가님의 체계적인 다이어리 만들기 많은 도움이 됩니다... 감사합니다♡,24
마법소년김또삐,처음에 글씨체도 이쁘고 팝업카드 만드시는게 너무 신기해서 구독해서 보기 시작했는데... 이번 불렛저널 정말 좋은것같아요!! 특히 퓨쳐로그랑 미래일기 쓰는 부분이 너무 마음에 들어서 저도 당장 따라서 그려봐야겠어요 ㅋㅋㅋ 항상 뭔가 새로운걸 하고 싶으면 비싼 노트 사서 한두페이지밖에 안썼었는데 소담님 처럼 공책에 해도 이렇게 이쁜데 ㅜㅜ 많은 반성을 했고요 ㅋㅋㅋ 내년 계획 잘 세워봐야겠습니당!!!! ㅋㅋ 좋은 방법 공유해주셔서 감사해용!!!!,24
무지개레인보우,레이아웃 너무 예쁜데 그 안에 내용도 넘 유용하네요~ 미래일기를 쓰면서 계획을 세우는 방법 좋아보여요♡,24
부토,"소담한작업실님 영상은 눈과 손으로 할 수 있는 경험이 잘 담겨 있어서 좋아합니다.
행복한 크리스마스 보내세요^^",24
잎새달,자신에게 맞게 만들어나가는게 너무 좋은 것 같아요. 다른 사람이 하는 것을 무작정 따라하다가 잘 안되면 저에게 실망하고 금방 포기하게 돼서 자괴감이 들었는데 '나'에게 맞게 '나'를 알아가면서 제작한다는게 마음에 와닿았어요💕 2022년 목표는 저에게 맞는 다이어리를 쓰는걸로 정했어요😊💕,24
susu wEE,"글씨체랑 색도 예쁜데, 내용도 생산성있고 깔끔하고, 불렛저널 올해 시작해보려는데 정말 도움 많아될거같아요! 감사합니다~",24
jen,다른 불렛저널 영상들 많이 봤는데 작가님 방식이 초보자인 제가 참고하기에 미니멀하면서도 깔끔하게 정리가 잘되서 넘 좋은방법인것같아요! 불렛저널 데일리 부분도 어떻게 작성하실지 넘 궁금합니다 :),24
Jihyo Seo,퓨처로그 만들어놓고 늘 방치되기 일쑤였는데 소담님처럼 쓰면 지면 닝비될 일이 없겠다는 생각이 드네요 꾸밈 없이 단순해보이지만 많은 시행착오와 고민을 거친 구성인 것 같아요 진짜로 목표를 이루기 위해 쓰는 게 불렛 저널이라는 걸 다시 한 번 상기합니다 유익한 영상 감사해요 😊💗,24
ᴍʏ ᴅᴇᴀʀ,너무 좋은 방법들이라 꼭 해봐야겠어요!!!좋은 영상 감사해요🥰,24
정맹꽁,"마침 OKR 실천을 계획하고 있었는데, 비슷해서 도움이 많이 되었어요 ~ 내년엔 미니 노트도 추가 해 봐야겠어요 !",24
곰돌이푸우,"나를 발전시켜주는 영상~
소담님 감사해요~^^",24
오댕이,항상 잘 보고 있어요!! 2022년에도 소담하겠습니당 :) 감사해용!!,24
RIM i,"소담님 불렛저널 영상 1편 보고 다시 불렛저널 시작했어요
코로나가 완전 유행하고 밖에 못 돌아다니면서 불렛저널 그만뒀었는데... 벌써 1년 반 전이네요...큐ㅠㅠ
암튼 불렛저널 시작하면서 일기도 다시 시작했는데 이 맛에 불렛저널 썼었지 하면서 재밌게 하고 있습니다☺
소담님 덕분이에요 감사합니당🙏",24
푸린,"갑자기 소담님 엠비티아이가 궁금해져요,,
어떻게 이렇게 꼼꼼하게 계획을 세우시고 실천하시는지....",24
여기도니나,미래일기는 써보지 않았는데 신선하네요~~~저도 2022 다이어리 쓸 때 미래일기도 작성해볼까 해요 ㅋㅋㅋ영상 잘봤습니다 감사합니다^^~~~,24
T. L.,\오늘의 퓨처로그 너무 인상적이예요,24
Jenn M,"요즘 오지게 새 다이어리 스티커 마테를 왕창 사들였는데 정작 중요한 한 해 점검, 내년 계획은 안 했다는걸 새삼 깨달았네요...반성하고 가요 흑흑ㅜㅜ",24
김김,"좋아하시는 떡볶이와 빵을 안 드신다니... 😳😳 너무 대단하신데요...!?!? 전 아마 건강을 포기하고 먹는걸 선택할거예요 🤣🤣 번아웃 오는 사람들을 보면, 항상 성장하고 싶어하는 멋진 사람들이라고 생각해요 🥰 저도 자주 그랬는데, 누군가가 그렇게 말해줬어요! 사실 제가 오랜만에 소담님 채널을 찾아왔는데 소담님 인트로 그림도 더 포근해지고 부드러운 그림체와 색과 움직이는 모습에 놀랐어요! (사실 옛날에 받은 &구매한 스티커들을 정리했거든요) 번아웃이 오실 때 소담님께서 늘 성장하셨다는 걸 아신다면  도움이 될까 해서 남겨봐요. 어쨌거나 저쨌거나, 항상 소담님께서 행복하시길! (그리고 휴식도 계획해야한대요!! 꼭 쉬세요!!)",24
밍망망밍,불렛저널이 꾸밈위주가 아니고 시스템위주?라 좋네요 저도 참고해서 써야겠어요!,24
eun han,불렛저널 어떻게 쓸지 막막했는 정말 많은 도움이 되었어요 감사합니다,24
민챠,색연필 발색이 너무 좋은거 같아요 혹시 무슨 제품 쓰시는지 알수 있을까요?ㅎ,24
헉헉,저거랑 데일리 리포트 병행하니까 ㅈㄴ잘됨,24
lazy lady 게으른 주부,쉽게배우는불렛저널...,24
김소정,다이어리 작성법 영상에 스티커 제품 알고싶어요 ㅠㅠㅠ,24
hyun,이게 체고로 좋은 것 같아요,24
김정훈,"아날로그로 만드는 다이어리네요.
정성이 많이 담긴 다이어리 있으면 좋지만 폰으로도 할수 있는 어플이 많아서 이것 만드는 시간에 어플 다운로드 하거나 기준 다이어리 구매해 의미 있게 써는 것이 좋지 않나 싶네요.
머 아나로그든지 디지털이든지
혹은 제품 구매해 사용하던지 꾸준히 하는 것이 가장 중요 하겠지요. 하다 포기하면 영상처럼 만들어 놓아도 의미가.없지 싶네요",24
Amy- 은경,담며든다 ……,24
:멜론빵030,"언니들 지금 이미 충분히 멋진 삶을 살고 있다고 생각해요 지금처럼 언니들이 구독자들 눈치 보지 말고 슬프고 기쁜 모든 감정을 자유롭게 느끼는 사람이었으면 좋겠어요 저희는 언니들이 어떤 모습이던 늘 사랑하고 아끼니까요:)❤️ 
미미여고 콩빈 조은희 채널 모든 구독자분들도 언니들도 올해 행복한 일이 더 많은 한해이길 바라요:)❤️",25
후후,마지막 즈음에 은희스 모자 불편하셔서 방향 바뀌는 거 너무 웃겨요ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ쿠ㅜㅜ 은희님 연주님 새해 목표 모두 이루실 겁니다!! 응원하고 있을게요 💜,25
마싯쪙간장치킨,"아버지 계속 공부하신다는거 넘나 멋지셔유....ㄷㄷ
공부하시는거 학원등록하면 확실히도움될거같아영 같이 공부하는사람들이랑 소통하면서도 자극도 되고 더 구체화되더라구영 밈여고 화팅💙💜",25
예비집사,서로의 이야기를 귀기울여들어주는 모습이 너무이뻐요ㅎㅎ,25
신민경,진짜 2022년 으니님 콩빈님 다해먹어!!!!!늘 좋은 에너지 뿜뿜 두분~~올해도 빅웃음 부탁해요~~😘😘,25
o,은희님 콩빈님이 얘기하시는거 진지하게 들어주시는 모습이 감동이예요 ㅎㅎ,25
Janu s,"참 멋진 계획이네요~ 꼭 이루시길♡
2022 새해복 많이 받으세요~ 미미!",25
채롱,귀찮아서 계획 세우는거 미루고 있었는데!! 영상보면서 같이 계획 세워야겠어욤~!~!~!,25
먼지,은희님 신년계획 적어온 종이 뭐예여ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ둘이 손뼉짝짝 넘귀엽자나요ㅜㅜ 미미여고 밈으로 추쳔!! 콩빈님 은희님 새해계획 화이팅💛💚💙,25
봄팅,아 ㅋㅋㅋㅋㅋㅋ 작년버킷리스트 확인하는거 현실적이어서 너무 웃김 ㅋㅋㅋㅋㅋㅋ,25
은,오우..보다가 전기장판에 누워서 할일을 미루게된다는 장면 나오는데 완전 뜨끔 ㅋㅋㅋ지금 딱 그러고 보고잇는데😂나도 열심히 살아봐야겠다 미미여고 보고 힘내서!!ㅎㅎ,25
무아무아,ㅋㅋ올해 방금 시작했잖아요!! 아자아쟈❤️‍🔥 연말에 이 영상 보면서 슬퍼지지 않고 뿌듯만 하도록 저도 열심히 살게요 화이팅!!!!!!!!!!!!!!!!!!!!!!!!,25
얍얍,"차근차근 구독자수 오르는거 내가 더 기쁘다요!! 
올해도 재밌는 영상 많이 만들어줘여ㅠㅠ 내 개그우먼들 ㅠㅠ❤️",25
윤지원,"은희님, 연주님을 따라 저도 열심히 살거에요!! 긍정적인 그대들의 영상을 보며 행복함을 느낍니다 언제나 행복하시고 즐거운 나날을 보내시길 빕니다^^  새해 복 많이 받으세요 (_   _)",25
재민,연주님 은희님 2022년 목표 꼭 이루어지길!!,25
김진희,미미여고 이번년도에는 바라는 모든거 다 이루시길 바래요❣️ 구독자 떡상 가보자구~~~~,25
성연뿌뿌,이번년도 목표를 향해서 화이팅⚡️,25
yoongusi,손뼉치는거 넘 귀여움ㅋㅋㅋㅋㅋㅋㅋㅋ,25
yyeopjin엽진,미미여고 영상 보고 계획 세우자고 결심했슴당>_< 고마워용♥️,25
Lee janice,새해 복 많이 받아용💕,25
SK K,"콩빈님 봄웜라이트라고 했던 것 같은데
역시 오늘 웜핑크 잘 어울리네요!!
근데 또 쿨한 색도 엄청 잘 어울리던데..!
톤 파괴자…..!!!!
과거 첨부영상에서 은희님 주황?노란색
얼굴 확 사는 것 같아요 잘 어울려요👏🏻",25
안후추 Ahn hu chu,"헐 기여운 연주씌 다이어트 브이로그로 알게 됐는데
너무 재밋어서,, 졸귀탱 은희씨랑 밈여고까지
정신 못차리고 정주행 하고 있엇쟈나요,,,
근데 새해 목표까지 나랑 비슷한 게 많아서 너모 싱기탱,,
두 분 다 바라는거 성취하는 한 해 아자아쟈 💙💜",25
emilse saavedra,Subtitulado al Español por favor!🦋🇦🇷,25
삥뽀옹뿌웅빵,조타..나두 따라서 낼 계획세워보께여 2022 새삶 살아보댜❤️,25
준,죄다 실패해서 과거의 자신 비웃는거 지대웃김 ㅋㅋㅋㅋㅋㅋㅋㅋ ㅋㅋㅋㅋㅋㅋㅋㅋㅠㅠ 뭐 살 못 빼면 어때욧 맛있게 먹었음 됐지~~~,25
우닝,멋져요!👍 새해 복 많이 받으세요💜,25
Boyoung Lee,올해도 화이팅♥️♥️♥️♥️,25
또잉,미미여고도 새해 복 많이 받으세용,25
곰돌이,"멋지다 미미여고,,,, 또 반해버려,,,,🥰",25
이민영,꼭 성공을 해야 책을 쓸 수 있다고 생각하지 않아요! 나름 각자의 인생에 있어서 성공의 기준은 다르겠지만 성공의 여부를 떠나 울언니들 인생사를 담은 그런 책이면 저눈 꼭 사서 읽겠어요..❤️ 새해 복 마아아아니 받으시공 언니들 세우신 목표 달성하시고 이번 년도도 행복한 일만 가득 가득하시길🙏🙏❣️❣️ 미미여고 핵짱짱 멋있다!,25
서토비,미미여고 진짜 웃기고 귀엽고 재밌는데 ㅠㅠ 왜 사람들이 몰라주지 그래도 계속 함께해요 미미여고~~~~,25
선인장튜브,새해복 많이 받으세요!,25
let’s ko,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 2:07 목표 종잌ㅋㅋㅋㅋㅋㅋㅋㄹㅇ 가게에서 주는 대출안내 메모지ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,25
하루,커플비니 졸귀탱💙💗,25
Eunkyung Kim,은희님ㅋㅋ 점점 눈이 풀리심ㅋㅋ,25
전피피,"28년살면서ㅋㅋ신년다짐은 안하기로마음먹은1인..ㅋㅋ
다짐하는게 시작이죠ㅋㅋㅋ",25
하얀우유,언니들 멋지다~~★★,25
슭르르르르르르르르슭,헐 연주띠 진짜 나랑 똑같아요ㅠㅠ 이번년도 다짐,25
나조미존zone,파이팅!!!!! 넘멋쥔계획들이어요 ❤️❤️,25
미쳐미쳐미쳐,5만명 가즈아~!!!!!!!!,25
양주록•͈ᴗ•͈ღ,올해 두잘부탁해유~~^^,25
우리수현이,"선배님덜 필테 배우러 오세요,,💜",25
박인서,갓생계획 도전한다….,25
jisu kim,꺅 삼분전 ♡ ♡ 퇴근 후 행복이에요,25
SOJAN 소잔,"오 저도 경매 공부여! 나중에 꼭 낙찰해서 만나여>,<",25
ᄋᄋ,신년계획도 미루고 있었는데 밈여고 영상보니까 저두 세워야겠다는 생각이 드네욤 ㅎㅎ 미미여고 화이팅 나도 화이팅~!!!,25
최유라,"무기력이 무서운거죠 아무것도 시도하고싶다는 마음도안들고
그럴수록 억지로라도 움직여야합니다
하다보면 내가 이만큼 했구나
뿌듯함을 가져보신다면 소소한기쁨이
올것입니다^^",25
징짜로 자깡만 이마크 너무 귀여워,미미 평생가조ㅓ~!~!~!,25
Iseul Bong,넉살 아니에요 하시니까 던밀스와 넉살 같아요 진짜…,25
f ox,은언니 부동산경매공부 영상찍어주라 재미게땅,25
박혜림,귀여워...귀엽다구요,25
호,❤두분사랑포에버❤,25
난이레화원에서사는보리라고해,오키 2022년 밈여고 다해라 다 해먹으라면숴,25
박미소,콩빈님 ㅋ  진짜 살이 좀 오르시긴했네요!올해 또 빼면 되징,25
쓰쓰,은희님 살빠지샷다,25
셉셉셉,"그거아세요?
미미여고 유튜브 검색할 때
맨날 '미미려고'라고 오타내면 안나왔는데
이제는 '미미려고'치면 미미여고 바로 맨 위에 뜨는거..?
이.것.이.바.로.미.미.여.고.의.위.력
아.시.겠.냐.고.요???😎",25
하늘,헐헐 연주님 옷 정보좀알려주세여ㅠㅠ,25
옹송옹,누나 근데 셰도우복싱이 아니라 셰도잉 아니에요? 복싱..,25
방방이,일등,25
버스터,신년 계획들을 소재로 영상 제작하시면 풍부하고 다채로운 채널이 되겠네요. 새해 복 많이 받으시고 목표한 바 꼭 이루시길 기원하겠습니다!! 😆👍,26
나무_hani studio,목소리 너무 좋아요!! 응원합니다🥰💜🥰💛,26
최지혜,😻❤️❣️🥕❤️❣️🥕❤️❣️😻😻❣️,26
망상,"언니는 평생 고등학생 일줄 알았는데 벌써 성인이시라니..🤭😭😭 뭔가 되게 신기해요ㅠㅠ
언니 새해복 많이 받으시고 올해에는 좋은 일만 가득하셨으면 좋게써요!!❤️❤️❤️",27
고쓰리,저도 이제 20살이 됐는데 남들 술마실때 저도 해돋이 보러갔답니당~ 이게 훨씬 더 의미있고 새해를 맞이하는 의지가 강해지는 것 같아여^^,27
Mmmm,슴살 축하드리고 이번 한해 채연님 계획 꼭 이루어졌으면 좋겠네용 😳😳 글고 생얼 진자 왤케 예쁘냑오.................,27
박지윤,언닌 진짜 마인드가 너무 좋아요 남들 하는데로 유행?같은 이끌림에 살아가지 않고 자기의 신념이 있다고 해야하나? 그 나이로 안보일 정도로 가치관과 자기주장이 뚜렷한거같아요 언닌 뭘해도 잘풀릴거에요 그냥 느낌이 있어 ..🤭 2022년은 채여닝이 다해라 ❤️‍🔥 슴살 축하드려용 음주로그 기대해두되죵 …?ㅎㅎ,27
알랑방구,작년 이맘때 좀 지나서 채연님 공부브이로그로 구독했는데 제가 이제 고삼이라는 게 믿기지가 않네요 그 영상이 너무너무 좋아서 한 5번 돌려본 거 같아욯 승리님 올오카 밀린다고 그러면서 푸시던 게 생생한데 시간이 너무 빠르네요 (지금 또 보러 갈 거잉)1년동안 너무 수고 많으셨고 2022년 더 멋찐 한 해 보내시길 스무살 축하해요 ❤️,27
상정,"항상 건강하신모습 보기조아염!
어른되셔서 축하드려용
술 너무드시지말구 따뜻하게 지내세용ㅎㅅㅎ",27
왈,항상 잘 보고 있서염 언니 🥺 이공이이에도 열심히 볼꾸얏 ♡,27
뭐먹징,"술 안드시고 해돋이 보러 가신 거 멋있어요
저도 내년에 슴살인데 해돋이 봐야겠어요😆",27
우악,20살 축하드려요!!! 버킷리스트 다 이루셨으면 좋겠어요🤩,27
VIVI,언닁 새해복 많이 받구 성인축하해영ㅇ,27
최서안,20살 축하드려요!!!😍🎉🎉🎉,27
지윤,진짜... 이런 마인드 닮고싶어요ㅠ 뭔가..  뭔가 있어!! 말로 설명을 못하겠다...ㅜ 암튼 채여닝님 너무 좋아요❤❤,27
지윤,"제가 이제 예비 고1인데 코로나 때문에 학교도 제대로 안 다니고 간다고 해도 집-학교-학원이 반복이거든요.. 그래서 제 삶이 특별하지 않고 미래를 생각할때 공부 열심히 해서 좋은 대학가고 좋은 곳 취직한다. 여기서 끝이 더라구요 그 다음은 어떻게해야 할 지 생각이 안 나요 딱히 좋아하는 것도 없고 잘하는 것도 없고ㅎㅎ 그냥 흘러가는대로 산다고 생각을 해서 사는게 무의미 했는데 그냥 뭐.. 채여닝님을 보면서 저도 이번에 한 번도 세워 본 적 없는 신년계획을 한 번 세워보고싶어졌네요ㅎㅎ 이러면 계획을 실행하면서 조금은 삶의 의미가 있어지지 않을까 생각이 드네요ㅎ 제가 남 눈치를 엄청 보는데 채여닝님 영상을 보면 남 신경 안 쓰고 자신이 갈 길을 굿굿하게? 열심히 가시는게 눈에 보여서 좋았어요 저도 이렇게 살고싶달까.. 삶이 즐거워 보여요 ! 그래서 저 까지 한 번 즐겁게 살아보고 싶은 좋은 영향력?을 주시는 거 같아요  앞으로도 끝까지 유튜브해주세요! 저도 구독자로서 끝까지 지켜볼께요❤감사합니다❤❤ 아 그리고 20살!! 축하드려요🔥

(너무 앞이 구구절절했죠ㅠ.. 그냥 생각나는 대로 써서 글이 이상할 수 있어요..)",27
은채,헐 벌써 올라오다니❤️‍🔥❤️‍🔥,27
정인,헐 저도 해보러 갔어요 !! ㅋㅋㅋㅋㅋ,27
Abrpxoswpr,오 저도 해돋이보러 등산 갔는데 북두칠성 봤습니다,27
뾰로롱☆,스무 살 축하해요! 저는 이제 고3이랍니다ㅠ,27
비니,복주머니 많이 받아라!,27
zuuu,독한 술 먹고 머리 깨질 뻔한 그 사람 저입니다.. 곱게 이슬톡톡이나 먹을 걸 그랬나봐요 ㅎ 정말 죽고 싶었습니다 채연님 스무살 축하드리고 우리 스무살 같이 화이팅해요!♥️,27
다영,너어무 사랑해여,27
전정국 바라기,20살 솔직히 많이 걱정 되고 겁나지 않나요? ㅠㅠㅠ 저만 그런가..,27
권예지,귀여워 늘 짜릿해,27
Queen,"이 언니 살 빠졋네,,",27
한시현,저도 남들 술마실때 전 일했습니당ㅠ,27
예진,이뽀야,27
수미,"하영님의 새해목표 영상을 보니, 이제서야 새로운 해가 시작되는 기분이네요. 하영님만의 따듯하고도 소중한 영상들이 다시 오게 만드는 이끌리는 매력이 있는 것 같아요! 마치 방 벽난로에 앉아서 라디오를 듣는 기분이에요! 늘 좋은 영상 감사합니다:)
2022년도 새해 복 많이 받으세요!",28
달빛구름,"처음으로 댓글 달아보네요:) 종종 다이어리 영상 올리시는 거 보면서 내면을 단단하게 지키기 위해 보이지 않는 곳에서 노력하는 사람이구나, 하는 생각을 항상 해왔어요. 저도 생각이 많아서 매일 다이어리를 쓰다 보니 더욱 더 하영님의 마음이나 삶의 태도 등에 공감하기도 했고요. 그래서 저에겐 하영님의 영상이 어떤 영상보다도 재미있고 가치있었답니다.

하영님과 동갑은 아니지만, 저도 30대에 접어든지 얼마 안 됐어요. 저 역시 하영님 지인들 의견처럼 20대보단 30대인 지금이 훨씬 좋아요❤ 20대엔 매일이 불안하고 두려웠는데, 이상하게 30대인 지금은 내가 나를 믿는 힘이 커지면서 편안함을 느끼게 됐어요. 내가 진짜 좋아하는 것과 가고자 하는 길이 20대때보다 고화질로 잘 보여요. 아마 하영님도 시간이 지날수록 점점 더 체감하시게 될 거예요:)

하영님. 힘들었던 20대를 무사히 지나오신 걸 축하드리고, 더 멋진 30대를 맞이하게 된 것도 축하합니다. 지금까지 잘 해오신 것처럼 앞으로도 잘 해나가실 거라고 믿어요. 새해 복 많이 받으시고, 바라는 일 모두 이루는 30대 보내시길 바랍니다:)❤",28
미미,"언니 !! 새해 복 많이 받아요 💜
저도 이번 새해 목표는 소소하게 세워 보려고 노력했어요 ㅎㅎㅎ
올해는 언니처럼 책도 많이 읽고 새로운 걸 배우고 시도하려고요!
저는 이제 졸업하는데 전공 말고 새로운 것들을 배워 보면서 끊임없이 도전하는 사람이 되어야겠오용 ,,
언니는 언제나 야무지게 척척 해내니까 ! 올해도 좋은 일 더 많이 생길 거예요 💜
언니의 30대를 축하합니다 !! !!! 항상 너무 멋있는 하영님 😎",28
비니비,언니 새해복 많이받으세요!🥰 그동안 눈팅만 하면서 조용히 언니 유튜브랑 인스타 구경했던 팬 1인..ㅎㅎㅎ 앞으로도 좋은 영상 많이 올려주세요 영상 볼때마다 마음이 차분해지고 힐링돼요♡♡,28
허유빈,"저도 최근에 올해 목표를 적었는데 먼가 통한 기분이에요💜  처음 댓글 남겨보는데 언니 올해 목표 다 이뤘으면 좋겠어요 :)  저는 작년 대학에 입학하고 되게 많은 고민을 했는데 그때 일기장에 다 털어놓았는데 그게 꽤 많은 도움이 되더라구요. 언니 영상에서 다이어리 쓰기의 좋은점을 보고 더 열심히 기록하게 된 계기도 됐어요. ㅎㅎ!! 앞으로도 영상 많이 올려주세요. 책 많이 읽구 책 추천 영상도 올려주세요!  

** 재생목록 다이어리 파트에 다른 분의 영상이 올라가 있어요 저만 그렇게 보이는지 모르겠는데 한 번 확인해보세요ㅠ! **",28
김수정,"언니의 30대 시작을 응원해용!! 하는 일, 하고자 하는 일 다 잘 됐으면 좋겠구 항상 건강 지키면서 하는 거 알죵?💜",28
진,안니 ! 전 올해 반오십이 됐네요 ㅜㅜ 이십대 중반으로 접어드니 살짝 불안한 마음도 들고 기대되는 것도 있고 여러가지 감정이 교차하는 것 같아요 ㅎㅎ ㅠㅠ 저도 언니처럼 다이어리 앞부분에 올해 지키고 싶은 것들을 적고 하나씩 이뤄가야겠어요 😳 언니 영상 볼때마다 느끼는거지만 생각이 참 깊고 좋으신 분 같아요 !!! 언닌 뭐든 잘 해낼 수 있는 사람이니 우리 올해도 행복하고 건강하게 보냅시당 ❤️ 오늘도 좋은 영상 감사해요 ! 새해 복 많이 받으세욧 >.< !!,28
단비,"새해 복 많이받으세요!! 나이는 인간이 정한 숫자일뿐이니,, 연연하지말구 올해 목표 꼭 다 이룹시당😎😻",28
오빠는최악이에내가슴책임져,우와악~!! 앞머리 때문에 더 어려지신것 같아요 희희 ^0^ 귀찮고 막막해서 신년 다이어리도 이제사 주문시킨 저지만.. 하영님 영상 보구 호다닥 저도 계획 세워봐야겠어요! 영상 잘 보께요 새해 복 이따시만큼 받으시길~~~!💕,28
아 즈기여,"제가 고등학교 들어가면서부터 봐온 하영님 채널을 이제 갓 스물이 되어서 보네요! 엠비티아이도 정반대이고, 나이도 10살 차이나니 참 다른 점이 많아요.  그래두 다이어리라는 한 가지 공통점으로 이 채널을 알게 된게 너무 신기하지 않나요??!? 자주 올라오지 않아도 괜찮아요!!! 하영님 영상은 자주 연락하지 않아도 가끔씩 오는 한 번의 연락이 반가운 친구 같은 영상이니까요ㅎㅎ 

제 목표는 >>새내기 즐기기<<랍니다^^ 하영님도 새해 목표 꼭 다 지키실거예요 그리구 새해 복 많이 받으세요😘😘",28
김도은,하영언니! 저는 올해 스물이 됐어요! 초부터 언니 영상으로 시작할 수 있어서 너무 기분이 좋아요❤️ 22년도 잘 부탁해요 나만의 유튜버✨,28
정유진,"언니.. 이 영상 메이크업 대박 ㅠㅠㅠ진짜 아이유 닮았어요..!! 
올해도 언니랑 파이팅!! 다이어리도 쓰고 있어요💕🐰 언니는 정말 멋있는 사람인거 같아요 제 워너비 정말",28
이서진,하영님 항상 응원해요 ♡ ♡,28
RO JI,전 굉장히 내성적이라 사회생활이 넘 걱정되고 무서워서(?) 프리랜서인 하영님이 부럽ㅠㅎ 취업도 막막한 시기라.. 백수지만 단기근로 구하는중. 정말 일기에 미래에 대한 온갖 걱정을 다 적어놔도 풀리진 않지만 조금은 해소가 됩니다. 올해목표는 그저 좋은 소식만을ㅎ,28
김비황,우와아아아아앙☆☆☆☆☆☆☆☆☆하영님 언제나굿입니다요☆☆☆☆☆☆☆☆감격 스럽소이다요융)☆☆☆☆☆,28
anna,요즘 달러 투자에 관심이 가는데 위탁 계좌에 대해서도 알려주세요!!!!💖 너무 유익한 영상 늘 감사합니다!!,29
우프,"곰희님 영상을 접하고 곰희님 책을 보면서 자산배분,  irp, isa 등등 어떻게 짜야 될지 고민하면서 준비중입니다ㅜㅜ
영상보면서 정말 도움이 되었는데 이렇게 컨텐츠도 확나오다니!!  어떻게 이리도 마음을 잘 아시나여 !!!",29
Vloger Swan,사회초년생 때 박곰희님 채널 알았으면 더 좋았겠지만!!!ㅠㅠㅠ 지금이라도 알게 되어 도움 많이 되고 있어 감사해요><,29
"더블엠티, 경제적 자유 여행가","정말 많은 사람들이 궁금해하면서 꼭 필요한 영상이네요!! 투자의 경험과 지식이 우러나온 값진 가이드라인 너무나도 잘 봤습니다, 곰희님:)😊",29
신선비,항상 생각없이 투자자산에만 올인을 하고 있었는데 이제는 월급을 타면 일정한 비율로 포트폴리오를 구성하게 되었습니다 감사합니다:),29
두리두리,"2부가 넘 기대돼요 ! 
한꺼번에 생기는 목돈은 부동산 외에 어떻게 운용하면 좋을지도 다뤄주시면 좋을 것 같아요",29
yoo,너무너무 유익한 영상이에요 여기조기 소문도 내고 일단은 저의 두딸의 투자성장스토리에 뼈대가 되는데 도움을 많이 받고 갑니다 짱이에용★,29
이슬기,진짜 자극적이지도 않고 군더더기도 없는 너무 좋은영상~♡,29
Hello Yoo,곰희님 영상을 보면서 매번 재테크 마인드를 기르거 실천해 나가는것 같습니다~~~,29
유건우,마늘님 점점 예능형 편집자가 되시는 모습이 아주 보기 좋읍니다^^,29
YUNSUN SHIM,2부가 벌써 기대되네요!! 이번달은 월급도나오고 설상여금도 나와서 어떻게 배분투자할지 고민이였는데 참고하겠습니다!! ㅎ,29
김거누,새해 가장 잘 한 일 지금 이 콘텐츠 본 일👏 곰희형 최고,29
안성찻,"늦었지만 새해 복많이 받으세요 
항상 감사하게 잘 시청하고 있답니다~~~",29
YouTube 돋보기,잘 배워갑니다!,29
승호,"제가 해외직투도하고 isa도 이번에 개설했거든요
해외직투경우250만원공제후 22퍼세금
isa는 200만원공제후 9.9퍼로 알고있습니다
두개다 운용하면서 250 200씩 각각 공제받을수있나요?
물론 isa는 3년기준이지만요!",29
던헷스,궁금한게 있어요 etf나 주식은 토스계좌로 조금씩 하고 있는데 토스증권계좌는 어떤 부류에 속하는 건가요??,29
근호 김,"2부도 완전 기대됩니다.
얼릉요~",29
기쁨이,주린이도 아닌 신생주입니다.박곰희님의 영상을 보고 삼성증권  cma계좌를 개설했죠..적금이 만기 됐는데..어디다 어떻게 해야 되는지는 모르겠고..우선 cma계좌에 넣어놔도 될까요?,29
냉사탕,기초부터 튼튼히 다시 정주행~~,29
meedeum4400,"새해에 새로운 마음으로, 매달 부지런히 투자해야겠어요:)",29
자작나무날다,"곰희님 영상 보며 즐겁게
공부하게 해주셔서 감사해요
근데..  질문이 있어요  (질문해도 되는지)
오늘 기사에  나온  용어 좀 쉽게 설명 해주십사하고요 
양적완화 양적긴축
대차대조표 축소 
나이들어 공부하려니 이해가
잘 안갑니다 항상 쉽게 설명해주시는
곰희님께서 알려주시면  이해가
잘갈거같아요 강요는 아니예요
혹시 가능하시면 .. 부탁드려요 
항상좋은영상 감사해요 ^^",29
Yejin,ㅋㅋㅋㅋㅋㅋㅋㅋ 인트로 😂😂😂 그런데 오늘 새삼 다시 느끼는건데 목소리 진짜 좋으시네요. 새해에 이런 가이드라인 너무 좋아요. 잘 봤습니다!!!,29
아침1도 - 평범한 사람이 부자되기,옹~맞아요 이런게 궁금했어요!! 감사합니다 ☺️,29
김남옥,"연금계좌에서 etf를 구매하고 있는데  이걸 ISA계좌에서 구매하는걸로 변경해야하나요?  

IAS계좌는 수수료 있다고 들은듯해서요...",29
현정훈,최고의 유튜브 채널입니다!,29
